1,аз обичам,Действия
2,краставица,храна
3,крава,животни
4,прегръдка,Действия/Резюме
5,котва,Обекти
6,зала,Обекти/Места
7,Емилия,Хора/имена
8,сол,храна
9,лисица,животни
10,кон,животни
11,Анна,Хора/имена
12,пролет,Време/Природа
13,отлично,Описателен
14,яйце,храна
15,двор,Обекти/Места
16,ухо,Части на тялото
17,те,Абстрактни понятия
18,автомобил,Обекти/Транспорт
19,той,Абстрактни понятия
20,сложих,Действия
21,лодка,Обекти/Транспорт
22,изваждам,Действия
23,Виви,Хора/имена
24,книга,Обекти
25,винт,Обекти
26,виждам,Действия
27,разходка,Действия
28,планина,Природата
29,намирам,Действия
30,магаре,животни
31,мляко,храна
32,светло синьо,Цветове
33,Спокойствие,Хора/имена
34,ръкавици,Обекти
35,котка,животни
36,здравей,Абстрактни понятия
37,аз се смея,Действия
38,баба,Хора/Семейство
39,гол,Абстрактни понятия
40,сладки,Храна/Описателен
41,прасе,животни
42,Danae,Хора/имена
43,учител,Хора/Професия
44,учител,Хора/Професия
45,гора,Природата
46,две,Числа
47,три,Числа
48,четири,Числа
49,пет,Числа
50,шест,Числа
51,седем,Числа
52,осем,Числа
53,девет,Числа
54,десет,Числа
55,един,Числа
56,колет,Обекти
57,i give,Действия
58,зъб,Части на тялото
59,стая,Обекти/Места
60,подарък,Обекти
61,аз,Абстрактни понятия
62,тук,Абстрактни понятия
63,изображение,Обекти
64,it is new,Абстрактни понятия
65,Мир,Хора/имена
66,там,Абстрактни понятия
67,давай,Действия
68,давай,Действия
69,fir tree,Природата
70,Хелън,Хора/имена
71,ние,Абстрактни понятия
72,аз,Абстрактни понятия
73,един,Абстрактни понятия
74,вие,Абстрактни понятия
75,вие,Абстрактни понятия
76,Evie,Хора/имена
77,euro,Абстрактни понятия
78,имам,Действия
79,зарове,Обекти/Игри
80,един,Числа
81,две,Числа
82,три,Числа
83,четири,Числа
84,пет,Числа
85,шест,Числа
86,седем,Числа
87,осем,Числа
88,девет,Числа
89,десет,Числа
90,захар,храна
91,зебра,животни
92,топлина,Природа/Чувства
93,горещ,Описателен
94,бръмча,животни
95,живот,Хора/имена
96,зона,Обекти
97,Илиас,Хора/имена
98,слънце,Природата
99,море,Природата
100,Танос,Хора/имена
101,леля,Хора/Семейство
102,чичо,Хора/Семейство
103,аз искам,Действия
104,рицар,Хора/Професия
105,и,Абстрактни понятия
106,какао,храна
107,лошо,Описателен
108,кошница,Обекти
109,добре,Описателен
110,лятото,Време/Природа
111,звънец,Обекти
112,аз правя,Действия
113,Карагьозис,Хора/Култура
114,стол,Обекти
115,морков,храна
116,кестени,храна
117,коза,животни
118,надолу,Абстрактни понятия
119,кафе,храна
120,череша,храна
121,свещ,Обекти
122,китара,Обекти
123,Кики,Хора/имена
124,мобилен,Обекти/Тех
125,жълто,Цветове
126,аз режа,Действия
127,аз спя,Действия
128,погледнете,Действия
129,червено,Цветове
130,кокошка,животни
131,франзела,храна
132,лъжица,Обекти
133,кръг,Форми
134,заек,животни
135,масло,храна
136,врата,Части на тялото
137,лампа,Обекти
138,лимон,храна
139,Лена,Хора/имена
140,Лефтерис,Хора/имена
141,цвете,Природата
142,вълк,животни
143,аз се уча,Действия
144,урок,Абстрактни понятия
145,маймуна,животни
146,спагети,храна
147,мама,Хора/Семейство
148,Манос,Хора/имена
149,маруля,храна
150,око,Части на тялото
151,нож,Обекти
152,моето име е,Абстрактни понятия
153,голям,Описателен
154,мед,храна
155,Мелина,Хора/имена
156,пчела,животни
157,ден,време
158,вътре,Абстрактни понятия
159,ябълка,храна
160,един,Абстрактни понятия
161,малък,Описателен
162,аз говоря,Действия
163,споделям,Действия
164,молив,Обекти
165,музика,Абстрактни понятия
166,топка,Обекти/Игри
167,балон,Обекти
168,татко,Хора/Семейство
169,Бабиш,Хора/имена
170,банан,храна
171,баня,Обекти/Места
172,бастун,Обекти
173,синьо,Цветове
174,нос,Части на тялото
175,лилаво,Цветове
176,бебе,Хора/Семейство
177,към,Абстрактни понятия
178,да,Абстрактни понятия
179,Нана,Хора/имена
180,джудже,Хора/Култура
181,вода,Храна/Природа
182,нини,Хора/Семейство
183,Дина,Хора/имена
184,домат,храна
185,гардероб,Обекти
186,нокти,Части на тялото
187,Странник,Хора/имена
188,аз знам,Действия
189,оцет,храна
190,владеене на меч,животни
191,дърво,Природата
192,събуждам се,Действия
193,скрепер,Обекти
194,семейство,Хора/Семейство
195,чадър,Обекти
196,опашка,Части на тялото
197,не,Абстрактни понятия
198,пейка,Обекти
199,ребра,храна
200,дете,хора
201,момчета,хора
202,ние играем,Действия
203,аз играя,Действия
204,игри,Обекти
205,да вървим,Действия
206,цвекло,храна
207,по-горе,Абстрактни понятия
208,папагал,животни
209,патица,животни
210,дядо,Хора/Семейство
211,прозорец,Обекти
212,приказка,Предмети/Култура
213,картофи,храна
214,кънки,Обекти
215,отивам,Действия
216,пъпеш,храна
217,изхвърлям,Действия
218,борово дърво,Природата
219,плоча,Обекти
220,маса,Обекти
221,аз пия,Действия
222,черен пипер,храна
223,залъгалка,Обекти
224,вилица,Обекти
225,пай,храна
226,пица,храна
227,освен,Абстрактни понятия
228,кораб,Обекти/Транспорт
229,велосипед,Обекти/Транспорт
230,крак,Части на тялото
231,стихотворение,Предмети/Култура
232,мишка,животни
233,папа,Хора/имена
234,оранжево,Цветове
235,оранжево,храна
236,стъкло,Обекти
237,птица,животни
238,зелено,Цветове
239,Рена,Хора/имена
240,праскова,храна
241,розово,Цветове
242,часовник,Обекти
243,дрехи,Обекти
244,ориз,храна
245,салам,храна
246,салата,храна
247,Саша,Хора/имена
248,гущер,животни
249,седло,Обекти
250,целина,храна
251,стълба,Обекти
252,таралеж,животни
253,куче,животни
254,шоколад,храна
255,супа,храна
256,мач,Обекти
257,дома,Обекти/Места
258,спирам,Действия
259,грозде,храна
260,венец,Обекти
261,устата,Части на тялото
262,спрете,Обекти
263,плюс,Абстрактни понятия
264,гъба,Обекти
265,училище,Обекти/Места
266,клас,Абстрактни понятия
267,такси,Обекти/Транспорт
268,квадрат,Форми
269,камина,Обекти
270,стъкло,Обекти
271,цикада,животни
272,телевизия,Обекти/Тех
273,волан,Обекти
274,Тина,Хора/имена
275,стена,Обекти
276,място,Обекти
277,торта,храна
278,маса,Обекти
279,триъгълник,Форми
280,аз ям,Действия
281,чай,храна
282,чанта,Обекти
283,цирк,Предмети/Култура
284,сирене,храна
285,Ивон,Хора/имена
286,компютър,Обекти/Тех
287,храна,храна
288,Фанис,Хора/имена
289,фар,Обекти
290,боб,храна
291,луна,Природата
292,приятел,хора
293,рокля,Обекти
294,светлина,Природата
295,огън,Природата
296,Хари,Хора/имена
297,зимата,Време/Природа
298,костенурка,животни
299,ръка,Части на тялото
300,аз танцувам,Действия
301,сок,храна
302,ножица,Обекти
303,риба,Храна/Животни
304,търся,Действия
305,аз пека,Действия
306,скара,Обекти
307,Псипсина,Животни/Имена
308,хляб,храна
309,пазаруване,Действия
310,време,време
